 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 381 788 12 1 ZTF_g 2266494214515 0 2.5929 132.206 6.26456 26.2281 2.19786e-05 0.0330002 -0.0459205 3.24561e-05 313 30. 0.109782 0.092923 20.2284 26.2281 2 2460020.994213 788120145 1 55.0138095541629 38.1471214509994 1.60422303745734 1.12008998384444 41.338218197033 60.9763871967678 0.682504087044151 1.10168072064416 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 382 787 9 0 ZTF_g 2266495153215 4194304 3.4148 112.129 6.10325 26.1481 3.60533e-05 0.0392881 -0.036879 5.30318e-05 277 30. 0.125903 0.100502 20.1527 26.1481 2 2460020.9951505 787120132 1 -9.29536787125828 39.4679644163674 -0.261985137948834 1.16746769262053 -29.5904061245287 61.2863391133465 -0.486074052443627 1.1310040597007 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 383 788 12 1 ZTF_g 2275393324515 0 2.663 144.649 6.83482 26.283 2.89806e-05 0.0375178 -0.0481764 4.3794e-05 304 30. 0.111572 0.0974 20.1482 26.283 2 2460029.8933218 788120145 1 55.6753630299467 36.4836560861172 1.69753800206434 1.1654859595022 82.4779708281306 55.9770321691811 1.48334882163931 1.12227417621974 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 384 788 12 1 ZTF_g 2277218364515 0 2.0969 151.56 7.58483 26.3469 2.42465e-05 0.0347262 -0.0547095 3.43492e-05 326 30. 0.101419 0.101493 20.3926 26.3469 2 2460031.7183681 788120145 1 38.2060056412102 34.2014112099951 1.2426316483787 1.28452144522821 138.935913290292 58.7485055330088 2.38085468542477 1.0918461385986 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 385 787 9 0 ZTF_g 2277218843215 4194304 3.0005 124.001 7.0983 26.2758 2.75794e-05 0.0347584 -0.0672158 4.02894e-05 280 30. 0.098414 0.092048 20.2116 26.2758 1 2460031.7188426 787120132 1 6.44790734931491 41.7213056048953 0.171915762949991 1.16121215882609 -5.15812596680682 68.8033561065766 -0.0754740253356509 1.10165343640125 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 386 788 12 1 ZTF_r 2277269844515 0 2.3912 208.654 11.48 26.0241 2.4205e-05 0.0344169 0.128034 3.4303e-05 321 30. 0.106795 0.107268 19.4925 26.0241 2 2460031.7698495 788120245 1 71.1893188981736 51.3342402883726 1.54263258176184 1.12660021425448 168.236573917486 82.9864378681671 2.04093176274608 1.09724873197589 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 387 788 12 1 ZTF_g 2277278394515 0 2.7426 128.491 8.02694 26.1437 2.5592e-05 0.0350633 -0.0363761 3.97079e-05 302 30. 0.097654 0.093606 20.107 26.1437 2 2460031.7783912 788120145 1 66.8002410031169 36.6076738491284 2.02983481415844 1.26378002157746 114.83568910832 62.7318316487243 1.8429099078263 1.08887909191146 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 388 788 12 1 ZTF_r 2277337474515 33554432 2.7018 54.7109 11.5476 24.5461 0.000448612 0.105015 0.12294 0.000670657 177 30. 0.133069 0.113793 17.9653 24.5461 2 2460031.8374769 788120245 1 44.373703739481 57.3594513543582 0.860548777430903 0.917474430051935 116.48556686295 96.4154105833223 1.21630041451116 1.08476910640012 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 389 788 12 1 ZTF_g 2278166664515 0 2.1728 146.004 9.082 26.2867 2.28837e-05 0.0330003 -0.0394392 3.51381e-05 298 30. 0.095333 0.09016 20.1481 26.2867 2 2460032.6666667 788120145 1 19.0652840947507 41.4599697086985 0.511527635686173 1.09320989471918 -15.8868390532118 73.3568233373724 -0.21802795023888 1.08159699335636 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 390 787 9 0 ZTF_i 2278200043215 33554432 12.8622 196.082 12.0563 24.872 2.32422e-05 0.0470227 0.174126 6.71015e-05 281 30. 0.114663 0.102097 18.3314 24.872 2 2460032.7000463 787120332 1 152.985884272973 60.69961808674 2.80362680559488 1.03786995304107 81.2407527234222 108.177482070006 0.756053037121586 1.09962565050258 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 391 788 12 1 ZTF_r 2278214354515 0 2.7836 229.006 11.2147 26.1544 4.02583e-05 0.0443354 0.11409 5.65578e-05 323 30. 0.101211 0.109455 19.5739 26.1544 2 2460032.7143519 788120245 1 52.0999616938921 56.7943814923229 1.0204384884431 1.12887275540181 84.2362910355778 91.046896992473 0.931427979464699 1.09588761723489 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 392 788 12 1 ZTF_g 2278464664515 0 3.0282 128.547 5.88062 26.2096 3.07021e-05 0.0382869 -0.0506563 4.72314e-05 302 30. 0.120235 0.090529 20.1086 26.2096 2 2460032.9646644 788120145 1 -28.8233768690267 35.1529168219028 -0.912091261271502 1.08487976091751 -7.80200551364575 51.7912092045952 -0.151658024407952 1.10341594407808 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 393 787 9 0 ZTF_r 2282262253215 4194304 2.5777 200.941 11.6073 26.3905 4.10816e-05 0.0423504 0.121651 5.5004e-05 305 30. 0.100951 0.103273 19.7341 26.3905 1 2460036.7622569 787120232 1 55.3138675391577 63.6308953746211 0.966987348450972 1.20844348387789 0.513707740741757 106.655795389124 0.0048489403697656 1.07634116501551 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 394 788 12 1 ZTF_r 2282262744515 0 2.6927 272.731 13.1596 26.303 2.45197e-05 0.0347283 0.126441 3.44916e-05 324 30. 0.099658 0.099946 19.5985 26.303 1 2460036.7627431 788120245 1 -1.80709102184488 65.605612801258 -0.0306403578296957 1.157132746157 -38.2304008782453 107.16671833998 -0.359140276234291 1.09020029966316 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 395 787 9 0 ZTF_g 2282302693215 4194304 2.5108 122.897 12.3857 26.2637 2.58591e-05 0.0313994 -0.0575632 4.56838e-05 228 30. 0.099726 0.100636 19.6596 26.2637 1 2460036.8026968 787120132 1 18.2526679526633 63.8576943034168 0.317956656077446 1.02387288899831 -88.371551288403 107.484263639429 -0.827718735360474 1.10689672271906 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 396 788 12 1 ZTF_g 2282327334515 0 2.738 147.147 13.3966 26.3313 3.65196e-05 0.0381418 -0.0554768 6.67899e-05 234 30. 0.106762 0.093502 19.4945 26.3313 1 2460036.827338 788120145 1 47.1961360128804 72.5016213946811 0.724124974275954 0.91737038476099 169.709333881977 114.89326670765 1.48705264377784 1.10192195748793 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 397 788 12 1 ZTF_g 2289303024515 0 2.1364 116.523 11.2158 26.1051 3.60878e-05 0.0390895 -0.0384033 6.35339e-05 246 30. 0.106758 0.09218 19.6227 26.1051 1 2460043.8030208 788120145 1 70.1345229232242 56.5980449653612 1.37843159296944 1.05698074964712 63.1315013848288 97.5259536541484 0.651690071181553 1.08170197363846 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 398 787 9 0 ZTF_g 2289325103215 4194304 2.5914 109.704 11.0723 26.155 4.87379e-05 0.0426196 -0.0427716 8.73954e-05 218 30. 0.106101 0.098919 19.5847 26.155 1 2460043.8251042 787120132 1 37.9445542905509 61.6864652513879 0.684249315830623 1.08775431706747 95.479698773459 98.9815968576921 0.971117491429358 1.12772042597453 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 399 788 12 1 ZTF_r 2289361734515 0 2.0221 265.859 11.2481 26.3205 3.62341e-05 0.0418732 0.128814 5.05955e-05 322 30. 0.099593 0.097446 19.9553 26.3205 1 2460043.8617361 788120245 1 122.759561572876 46.2021904113372 2.95561297336957 1.34774783617737 90.2403170282131 79.003256173159 1.1499284353071 1.08172765091396 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 400 787 9 0 ZTF_g 2291322873215 4194304 1.7248 121.512 6.52432 26.2379 2.17544e-05 0.0314415 -0.0630427 2.98602e-05 307 30. 0.10272 0.091986 20.5407 26.2379 1 2460045.8228704 787120132 1 27.9336249370613 32.2566480637383 0.963302889161007 1.87208539738659 39.0388070855063 58.191018060549 0.67539178737906 1.09072953472394 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 401 788 12 1 ZTF_g 2291323344515 0 1.6589 143.078 6.69162 26.3249 1.96867e-05 0.0314729 -0.0633747 2.83501e-05 324 30. 0.096964 0.093359 20.5592 26.3249 1 2460045.8233449 788120145 1 32.0450020223771 27.9868858032238 1.27368058468566 1.54479644367618 97.6744455187806 51.7317443796237 1.9008113820297 1.06959311385868 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 402 787 9 0 ZTF_g 2297218463215 4194304 1.8107 124.428 4.67092 26.2714 3.60025e-05 0.0398996 -0.0957753 4.85646e-05 304 30. 0.123922 0.091164 20.9035 26.2714 1 2460051.7184606 787120132 1 -1.08501818956061 22.9623042275466 -0.0525625411771277 2.52896875227098 -16.111282578841 40.9960718658568 -0.395642612956758 1.09624316551567 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 403 788 12 1 ZTF_g 2297219884515 0 1.8804 145.705 4.9807 26.339 1.87121e-05 0.0306102 -0.0578467 2.61721e-05 328 30. 0.096484 0.082278 20.8438 26.339 1 2460051.7198843 788120145 1 1.64256008409087 25.0252215343472 0.0730126539832282 1.66413197531308 16.4514637657765 44.8596462081092 0.369201871185925 1.07574920864082 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 404 787 9 0 ZTF_r 2299219213215 4194304 2.5533 187.531 7.08794 26.1763 1.85861e-05 0.0284827 0.118426 2.506e-05 303 30. 0.104218 0.095111 20.0414 26.1763 1 2460053.719213 787120232 1 105.267550824557 42.0709816395243 2.78334264864143 1.39182267996269 100.109023849605 67.3908257188907 1.49550421455579 1.09316249975125 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 405 788 12 1 ZTF_r 2299241224515 0 3.303 252.792 7.95557 26.2136 2.53574e-05 0.0354107 0.13557 3.58265e-05 324 30. 0.11276 0.112436 19.7292 26.2136 1 2460053.7412269 788120245 1 193.405980056529 49.5586788481818 4.34115186639889 1.20215249713281 176.997846808811 69.3865267020748 2.56807691579258 1.14202779028673 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 406 787 9 0 ZTF_g 2299265093215 4194304 4.0583 99.5336 6.01064 26.0373 3.71288e-05 0.0362281 -0.038267 6.88931e-05 203 30. 0.126825 0.108092 19.707 26.0373 1 2460053.7650926 787120132 1 -19.4506622928172 49.7010477381266 -0.435335065829221 0.915698510640312 6.95160551381389 63.4186568921839 0.110352778186508 1.2106648025091 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 407 788 12 1 ZTF_g 2299306724515 0 3.264 144.991 5.98094 26.298 2.70844e-05 0.0360504 -0.043122 4.16364e-05 301 30. 0.113504 0.099005 20.134 26.298 1 2460053.8067245 788120145 1 -67.9847646115356 35.8016827119151 -2.11233580185037 1.12147723311307 -55.8107922319879 51.5408737322367 -1.09013831276199 1.11502482469848 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 408 787 9 0 ZTF_i 2300246943215 0 3.659 383.072 6.64508 25.5892 6.8555e-06 0.027409 0.187747 2.20688e-05 314 30. 0.116761 0.121082 19.46 25.5892 2 2460054.7469444 787120332 1 56.0130929478446 41.6252658676572 1.49688120368886 1.42374998443486 85.1984458450464 65.0069175198158 1.31943284733585 1.11682968555787 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 409 787 9 0 ZTF_g 2301280043215 4194304 2.9493 122.517 6.0708 26.2611 3.55524e-05 0.0394165 -0.0585765 4.97371e-05 288 30. 0.119537 0.094495 20.2699 26.2611 1 2460055.7800463 787120132 1 -21.2987582538353 38.4740687144233 -0.615801821271758 1.1086370528451 -70.0811456154857 59.8480629379547 -1.17887100600836 1.12760836306733 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 410 788 12 1 ZTF_g 2301281604515 0 2.6352 150.069 6.23464 26.339 2.62582e-05 0.0358771 -0.0587016 3.89669e-05 313 30. 0.111975 0.096656 20.3061 26.339 1 2460055.7816088 788120145 1 -9.29225631781591 35.4797322294491 -0.291337003124261 1.03254158205846 14.6134318032843 55.6539351227795 0.264345262824734 1.10253895080145 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 411 787 9 0 ZTF_g 2303215683215 4194304 1.7796 121.936 6.06517 26.242 2.3589e-05 0.0321297 -0.0653332 3.18014e-05 304 30. 0.105142 0.086737 20.6902 26.242 1 2460057.7156829 787120132 1 18.7415073547087 25.4627566464497 0.818754875953705 2.51856623061159 18.2858377857309 48.1568306448593 0.382271709096722 1.07589912790746 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 412 788 12 1 ZTF_g 2303217694515 0 1.7138 142.909 6.09496 26.3265 1.90418e-05 0.0308561 -0.0669047 2.6986e-05 324 30. 0.093907 0.083652 20.664 26.3265 1 2460057.7176968 788120145 1 19.0327808700732 26.5085331012092 0.798677321267639 1.89631208179253 91.9864559214671 49.4822245983184 1.87150013456908 1.06433980979912 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 413 787 9 0 ZTF_g 2305174953215 4194304 3.3208 298.407 81.6143 26.2029 3.30692e-05 0.03806 -0.0514595 4.7256e-05 289 30. 0.110915 0.096493 19.4819 26.2029 1 2460059.6749537 787120132 1 16.212528356843 38.4017635606184 0.469628430474686 1.25311977330836 -30.2582976877666 60.8657772536016 -0.50047975131706 1.11687039412455 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 414 788 12 1 ZTF_r 2305202694515 33554432 2.7541 249.978 7.02128 26.4024 5.69452e-05 0.0533902 0.123004 8.00093e-05 328 30. 0.104202 0.097067 20.3384 26.4024 1 2460059.7026968 788120245 1 121.858817168417 39.311416414867 3.44820492164046 1.56475274484092 110.609773077325 64.3766542707468 1.72973786109796 1.08387942389889 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 415 788 12 1 ZTF_g 2305322224515 0 2.3928 131.957 5.10433 26.2294 1.86655e-05 0.0307187 -0.0581196 2.65453e-05 327 30. 0.106746 0.092376 20.4985 26.2294 1 2460059.8222222 788120145 1 20.5739075803248 28.3851941206756 0.806268545206338 1.25135007554802 55.6964183446144 47.0736615524157 1.19114458228874 1.08635403805773 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 416 788 12 1 ZTF_g 2307174984515 0 1.9667 138.594 7.96424 26.2698 2.18338e-05 0.0329978 -0.0308617 3.17213e-05 317 30. 0.102296 0.092995 20.2939 26.2698 1 2460061.6749884 788120145 1 62.5307315302405 36.7363941181702 1.89344103442699 1.12297706784429 169.099940010961 66.6668981134127 2.55357370229641 1.07770046295308 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 417 787 9 0 ZTF_g 2307175963215 4194304 1.9843 297.885 81.6686 26.1979 2.20724e-05 0.031158 -0.0423171 3.20228e-05 281 30. 0.097925 0.092874 19.635 26.1979 1 2460061.6759606 787120132 1 24.3826774862338 27.4949516369695 0.98646853026399 1.56820628089206 27.2805473831582 48.6858175674415 0.564112606331875 1.08711846508794 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 418 788 12 1 ZTF_g 2309172824515 0 1.8762 140.666 9.67051 26.3035 2.26229e-05 0.0329176 -0.055895 3.46082e-05 303 30. 0.100033 0.085287 20.1218 26.3035 1 2460063.6728241 788120145 1 12.9773313175478 39.7115670385492 0.363515696859256 1.53230296299985 -1.35547547262671 74.9902883017116 -0.0181970853669976 1.06090064833232 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 419 787 9 0 ZTF_g 2309173763215 4194304 2.7082 305.256 14.3129 26.2299 4.03057e-05 0.0407875 -0.0376175 6.35492e-05 257 30. 0.099685 0.09805 19.5254 26.2299 1 2460063.6737616 787120132 1 80.8269875923605 47.5490850896023 1.89090203480082 1.21711423225163 -26.9212313544477 80.0657712869167 -0.338503544784551 1.10273419306094 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 420 1822 2 1 ZTF_g 2309220750515 0 2.1444 555.244 9.68102 26.398 2.41092e-05 0.0328465 -0.106738 3.39083e-05 279 30. 0.10964 0.077225 20.0357 26.398 2 2460063.7207523 1822120105 1 25.6198828147656 43.2982621345277 0.65820545103315 0.966842277739598 47.4429932548455 82.4426098905659 0.579342704063408 1.02588208400574 0.568315535857558 18.9919998168945 0.0560000017285347 3.56699991226196 0.300000011920929 2458205.769931 2459624.785046 0
 421 1822 2 1 ZTF_g 2310170920515 0 1.8336 511.589 11.5252 26.3145 2.73014e-05 0.0344308 -0.0940942 4.04184e-05 264 30. 0.100516 0.080687 19.906 26.3145 2 2460064.6709259 1822120105 1 -25.6479156052059 42.1767859405174 -0.676446408928739 1.22668588132843 191.667357215923 86.6568962488309 2.22669234933439 1.02227393090249 0.568315535857558 18.9919998168945 0.0560000017285347 3.56699991226196 0.300000011920929 2458205.769931 2459624.785046 0
 422 787 9 0 ZTF_r 2311198883215 4194304 2.0042 194.22 11.039 26.2665 2.12352e-05 0.0303654 0.111864 2.83113e-05 301 30. 0.093381 0.079563 19.82 26.2665 1 2460065.6988889 787120232 1 46.3508842753286 52.2254847149636 0.987257281645945 1.35098775199522 11.4569189307123 97.8739208436066 0.117846325552992 1.04758958469132 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 423 788 12 1 ZTF_r 2311199374515 0 2.3113 256.446 11.0216 26.3253 3.30693e-05 0.0405248 0.133913 4.65597e-05 327 30. 0.102278 0.112989 19.8392 26.3253 1 2460065.699375 788120245 1 -19.4662630638134 53.1355280512647 -0.407523247321636 1.42623298592969 -51.8065828609744 89.909367341748 -0.580089758378408 1.08503680391464 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
